,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City
2667,0xdd63,KNPRES14DEL03,22.000000,4.900000,26.463504,80.372929,26.603504,80.512929,14-02-2022,18:30,18:45,Stormy,Medium,1,Snack,motorcycle,0.000000,No,Metropolitian
2668,0xd6d3,DEHRES07DEL03,30.000000,4.400000,30.362686,78.068890,30.502686,78.208890,12-02-2022,17:10,17:20,Fog,Medium,2,Buffet,scooter,1.000000,No,Metropolitian
2669,0xb180,COIMBRES13DEL03,33.000000,3.800000,11.003669,76.976494,11.093669,77.066494,04-04-2022,19:10,19:15,Stormy,Jam,1,Buffet,scooter,1.000000,No,Metropolitian
2670,0x5f5f,PUNERES04DEL03,21.000000,5.000000,18.514210,73.838429,18.544210,73.868429,03-03-2022,22:20,22:35,Cloudy,Low,2,Meal,scooter,1.000000,No,Metropolitian
2671,0xd9e5,KOCRES01DEL03,30.000000,4.400000,9.979363,76.285001,10.069363,76.375001,12-02-2022,22:35,22:50,Cloudy,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian
2672,0x9a9e,COIMBRES18DEL01,33.000000,4.800000,11.020910,76.940432,11.090910,77.010432,04-04-2022,18:45,18:60,Fog,Medium,2,Snack,electric_scooter,1.000000,Yes,Urban
2673,0x529c,JAPRES04DEL02,31.000000,4.600000,26.902328,75.794257,26.982328,75.874257,16-03-2022,21:20,21:35,Cloudy,Jam,1,Meal,scooter,0.000000,Yes,Metropolitian
2674,0xaf04,MUMRES19DEL02,31.000000,4.200000,19.131141,72.813074,19.211140,72.893074,06-04-2022,19:40,19:55,Stormy,Jam,2,Buffet,electric_scooter,0.000000,No,Metropolitian
2675,0x76ed,PUNERES010DEL03,37.000000,4.600000,18.539299,73.897902,18.569299,73.927902,09-03-2022,23:35,23:45,Stormy,Low,1,Snack,motorcycle,1.000000,No,Metropolitian
2676,0x65bb,INDORES12DEL03,33.00000,4.70000,22.74806,75.89340,22.80806,75.95340,05-03-2022,18:10,18:20,Sandstorms,Medium,1,Snack,motorcycle,1.00000,No,Metropolitian
2677,0x5607,JAPRES15DEL02,20.000000,4.900000,26.891191,75.802083,26.911191,75.822083,24-03-2022,9:40,9:50,Stormy,Low,2,Snack,electric_scooter,0.000000,No,Urban
2678,0x8805,SURRES08DEL02,35.000000,4.100000,21.173343,72.792731,21.253343,72.872731,02-04-2022,20:25,20:30,Windy,Jam,1,Meal,motorcycle,1.000000,No,Metropolitian
2679,0xbc44,INDORES17DEL03,29.000000,4.000000,22.761226,75.887522,22.851226,75.977522,25-03-2022,20:55,21:10,Stormy,Jam,0,Buffet,motorcycle,1.000000,No,Metropolitian
2680,0x9f90,MYSRES08DEL02,21.000000,4.700000,12.297954,76.665169,12.317954,76.685169,15-03-2022,9:30,9:35,Stormy,Low,2,Drinks,scooter,0.000000,No,Urban
2681,0x50f2,JAPRES04DEL02,29.000000,4.400000,26.902328,75.794257,27.032328,75.924257,12-03-2022,21:55,21:60,Cloudy,Jam,2,Buffet,motorcycle,0.000000,No,Metropolitian
2682,0x3668,BANGRES09DEL03,24.000000,4.600000,12.934179,77.615797,12.964179,77.645797,05-04-2022,18:25,18:40,Stormy,Medium,0,Snack,motorcycle,1.000000,No,Urban
2683,0x3999,COIMBRES02DEL03,24.000000,4.600000,11.022477,76.995667,11.052477,77.025667,03-04-2022,17:40,17:55,Sunny,Medium,1,Drinks,motorcycle,1.000000,No,Urban
2684,0x7cbe,HYDRES20DEL02,35.000000,4.600000,17.483216,78.552111,17.533216,78.602111,13-03-2022,22:15,22:25,Stormy,Low,2,Buffet,scooter,0.000000,No,Urban
2685,0xda50,DEHRES08DEL01,24.000000,4.700000,30.359722,78.067079,30.469722,78.177079,18-02-2022,22:45,22:50,Windy,Low,0,Snack,motorcycle,0.000000,No,Metropolitian
2686,0x79fb,COIMBRES03DEL02,26.000000,4.500000,11.025083,77.015393,11.155083,77.145393,18-03-2022,23:60,24:10,Cloudy,Low,1,Buffet,motorcycle,0.000000,No,Urban
2687,0xc348,KNPRES04DEL01,29.000000,4.000000,26.471529,80.313458,26.581529,80.423458,18-02-2022,21:35,21:50,Cloudy,Jam,2,Drinks,scooter,1.000000,No,Metropolitian
2688,0x5a55,MYSRES010DEL03,27.000000,4.700000,12.321214,76.621094,12.411214,76.711094,23-03-2022,21:25,21:35,Sandstorms,Jam,2,Buffet,motorcycle,1.000000,No,Metropolitian
2689,0xa3fe,BANGRES11DEL01,34.000000,4.900000,12.934365,77.616155,13.004365,77.686155,29-03-2022,22:50,22:60,Fog,Low,0,Snack,motorcycle,1.000000,No,Metropolitian
2690,0x7f94,PUNERES08DEL02,30.00000,4.40000,18.53408,73.89852,18.61408,73.97852,12-03-2022,23:40,23:45,Fog,Low,0,Drinks,motorcycle,2.00000,No,Metropolitian
2691,0xc028,KNPRES13DEL03,33.000000,NaN,-26.481547,80.299775,26.541547,80.359775,13-02-2022,17:10,17:15,Cloudy,Medium,1,Snack,scooter,0.000000,No,Metropolitian
2692,0x8c10,CHENRES07DEL01,36.000000,4.800000,13.081878,80.248519,13.091878,80.258519,11-03-2022,8:15,8:20,Cloudy,Low,2,Buffet,scooter,1.000000,No,Metropolitian
2693,0x233c,BANGRES18DEL01,NaN,NaN,12.913041,77.683237,12.983041,77.753237,16-03-2022,21:20,21:35,Sandstorms,Jam,2,Drinks,electric_scooter,1.000000,No,Metropolitian
2694,0x3916,JAPRES01DEL03,21.000000,4.900000,26.905190,75.810753,26.965190,75.870753,03-04-2022,21:10,21:25,Fog,Jam,2,Buffet,electric_scooter,1.000000,No,Metropolitian
2695,0xc475,KOCRES08DEL03,24.000000,5.000000,9.985497,76.276999,10.045497,76.336999,15-02-2022,23:60,24:15,Cloudy,Low,0,Meal,motorcycle,1.000000,No,Metropolitian
2696,0xb721,JAPRES010DEL02,38.000000,4.800000,26.921411,75.793604,27.001411,75.873604,12-03-2022,18:45,18:50,Fog,Medium,0,Meal,motorcycle,2.000000,No,Metropolitian
2697,0x28c9,SURRES09DEL01,37.000000,5.000000,21.175975,72.795503,21.245975,72.865503,29-03-2022,17:35,17:50,Sunny,Medium,0,Snack,motorcycle,1.000000,No,Metropolitian
2698,0x3fa8,JAPRES03DEL02,35.000000,4.600000,26.913483,75.803139,26.933483,75.823139,19-03-2022,8:20,8:25,Sunny,Low,0,Buffet,motorcycle,1.000000,No,Metropolitian
2699,0x7588,MYSRES12DEL02,26.000000,5.000000,12.284747,76.625861,12.414747,76.755861,18-03-2022,22:15,22:20,Cloudy,Low,2,Drinks,scooter,1.000000,No,Metropolitian
2700,0x621b,INDORES17DEL03,34.000000,4.700000,22.761226,75.887522,22.791226,75.917522,21-03-2022,22:45,22:50,Stormy,Low,1,Drinks,scooter,1.000000,No,Metropolitian
2701,0xa1d9,COIMBRES14DEL02,25.000000,4.700000,11.003681,76.975525,11.133681,77.105525,23-03-2022,23:40,23:50,Fog,Low,2,Buffet,scooter,1.000000,No,Metropolitian
2702,0x35b9,SURRES18DEL03,26.000000,4.800000,21.149834,72.778666,21.209834,72.838666,19-03-2022,20:15,20:30,Windy,Jam,0,Drinks,motorcycle,1.000000,No,Metropolitian
2703,0x4d35,VADRES06DEL02,39.000000,4.400000,22.312790,73.170283,22.392790,73.250283,12-03-2022,19:15,19:25,Stormy,Jam,0,Snack,motorcycle,2.000000,No,Urban
2704,0x83bf,SURRES15DEL02,25.000000,4.700000,21.160522,72.771477,21.180522,72.791477,24-03-2022,8:15,8:20,Sunny,Low,1,Snack,scooter,0.000000,No,Metropolitian
2705,0x37f6,INDORES17DEL02,30.000000,4.100000,22.761226,75.887522,22.781226,75.907522,03-03-2022,11:60,12:10,Stormy,High,0,Snack,motorcycle,1.000000,No,Metropolitian
2706,0x5262,INDORES09DEL01,20.000000,5.000000,22.725835,75.887648,22.735835,75.897648,15-03-2022,10:40,10:55,Sunny,Low,0,Meal,motorcycle,0.000000,No,Metropolitian
2707,0xba22,JAPRES18DEL03,36.000000,4.400000,26.913987,75.752891,26.943987,75.782891,30-03-2022,21:60,22:05,Cloudy,Jam,1,Meal,motorcycle,1.000000,No,Metropolitian
2708,0xc844,KOLRES19DEL01,38.000000,3.600000,22.549100,88.400467,22.619100,88.470467,16-02-2022,19:10,19:15,Windy,Jam,2,Buffet,motorcycle,1.000000,No,Urban
2709,0x67b2,HYDRES02DEL02,37.000000,5.000000,17.412330,78.449654,17.492330,78.529654,23-03-2022,18:60,19:05,Sandstorms,Medium,0,Snack,motorcycle,1.000000,No,Urban
2710,0xd4ff,BHPRES14DEL02,36.00,4.00,0.00,0.00,0.13,0.13,14-02-2022,17:10,17:25,Sandstorms,Medium,0,Drinks,motorcycle,1.00,No,Metropolitian
2711,0xb4f7,COIMBRES05DEL03,21.000000,4.900000,11.022169,76.999594,11.112169,77.089594,06-04-2022,23:20,23:35,Windy,Low,1,Meal,motorcycle,0.000000,No,Metropolitian
2712,0x5b96,RANCHIRES010DEL03,22.000000,4.500000,23.354422,85.332900,23.384422,85.362900,26-03-2022,19:55,20:10,Stormy,Jam,2,Snack,electric_scooter,1.000000,No,Metropolitian
2713,0x34dc,HYDRES02DEL02,25.000000,4.500000,17.412330,78.449654,17.462330,78.499654,09-03-2022,23:40,23:50,Windy,Low,2,Snack,scooter,1.000000,No,Metropolitian
2714,0xa4d7,CHENRES19DEL01,39.000000,5.000000,12.986047,80.218114,12.996047,80.228114,30-03-2022,9:55,10:05,Sunny,Low,0,Drinks,motorcycle,1.000000,No,Urban
2715,0xd6b1,KNPRES14DEL03,38.000000,4.900000,26.463504,80.372929,26.523504,80.432929,11-02-2022,17:20,17:25,Stormy,Medium,0,Snack,motorcycle,0.000000,No,Metropolitian
2716,0xd4c2,LUDHRES17DEL03,26.000000,4.900000,30.893384,75.821202,30.983384,75.911202,14-02-2022,18:60,19:15,Sandstorms,Medium,2,Snack,electric_scooter,1.000000,No,Metropolitian
2717,0x2d50,HYDRES14DEL02,33.000000,4.200000,17.426228,78.407495,17.556228,78.537495,20-03-2022,20:20,20:35,Windy,Jam,1,Snack,scooter,1.000000,No,Metropolitian
2718,0x4d92,BANGRES14DEL01,38.000000,4.100000,12.949934,77.699386,13.019934,77.769386,20-03-2022,19:15,19:30,Sandstorms,Jam,0,Buffet,motorcycle,1.000000,No,Metropolitian
2719,0x15c5,JAPRES14DEL03,38.000000,4.800000,26.888420,75.800689,27.028420,75.940689,31-03-2022,20:50,20:55,Cloudy,Jam,0,Buffet,motorcycle,2.000000,No,Metropolitian
2720,0xad06,MYSRES19DEL02,24.000000,4.800000,12.334022,76.618203,12.414022,76.698203,23-03-2022,20:45,20:55,Stormy,Jam,0,Buffet,motorcycle,1.000000,No,Metropolitian
2721,0xa9e2,INDORES06DEL02,37.000000,4.400000,22.728163,75.884212,22.748163,75.904212,13-03-2022,10:60,11:10,Windy,Low,0,Snack,motorcycle,0.000000,No,Metropolitian
2722,0x63f0,MUMRES19DEL02,25.000000,4.800000,19.131141,72.813074,19.181141,72.863074,05-03-2022,19:10,19:25,Windy,Jam,2,Drinks,scooter,0.000000,No,Urban
2723,0x4fed,CHENRES15DEL01,27.000000,3.900000,13.026286,80.275235,13.066286,80.315235,05-04-2022,12:10,12:15,Sunny,High,0,Buffet,motorcycle,1.000000,No,Metropolitian
2724,0xda1a,AURGRES02DEL02,33.00,4.80,0.00,0.00,0.08,0.08,14-02-2022,23:50,23:55,Sandstorms,Low,1,Buffet,motorcycle,0.00,No,Urban
2725,0xda5d,GOARES14DEL01,30.000000,4.700000,15.157944,73.950889,15.167944,73.960889,17-02-2022,8:40,8:45,Windy,Low,2,Drinks,scooter,1.000000,No,Metropolitian
2726,0x9606,VADRES17DEL03,25.00,4.70,0.00,0.00,0.06,0.06,21-03-2022,17:35,17:40,Fog,Medium,1,Snack,scooter,1.00,No,Metropolitian
2727,0x6e0a,PUNERES010DEL02,24.000000,4.500000,18.539299,73.897902,18.669299,74.027902,16-03-2022,18:50,19:05,Stormy,Medium,0,Meal,motorcycle,1.000000,No,Urban
2728,0x8231,MYSRES16DEL01,33.000000,3.600000,12.316967,76.603067,12.386967,76.673067,20-03-2022,19:45,19:55,Stormy,Jam,1,Meal,scooter,2.000000,No,Metropolitian
2729,0x6c91,INDORES01DEL02,26.000000,4.700000,22.695207,75.866059,22.745207,75.916059,05-04-2022,22:55,23:10,Stormy,Low,2,Drinks,scooter,0.000000,No,NaN
2730,0x786,JAPRES15DEL02,34.000000,4.900000,26.891191,75.802083,26.971191,75.882083,18-03-2022,23:45,23:60,Sandstorms,Low,2,Meal,electric_scooter,NaN,No,Urban
2731,0x892,INDORES12DEL02,36.00000,4.40000,22.74806,75.89340,22.82806,75.97340,14-03-2022,18:30,18:40,Windy,Medium,0,Meal,motorcycle,1.00000,No,Metropolitian
2732,0xa337,SURRES19DEL01,21.000000,4.700000,21.149669,72.772629,21.189669,72.812629,26-03-2022,14:10,14:25,Fog,High,1,Buffet,scooter,1.000000,No,Urban
2733,0xd515,AGRRES05DEL01,20.000000,4.600000,27.201725,78.007553,27.311725,78.117553,16-02-2022,21:50,22:05,Stormy,Jam,2,Snack,scooter,1.000000,No,Metropolitian
2734,0x3b88,MUMRES06DEL02,21.000000,5.000000,19.055831,72.833984,19.135831,72.913984,12-03-2022,18:30,18:40,Stormy,Medium,2,Drinks,electric_scooter,1.000000,No,Metropolitian
2735,0x43c4,PUNERES11DEL01,24.000000,4.500000,18.533811,73.899315,18.603811,73.969315,04-04-2022,20:10,20:25,Windy,Jam,2,Buffet,scooter,1.000000,No,Metropolitian
2736,0x18b5,MUMRES12DEL03,NaN,NaN,19.207222,72.972281,19.297222,73.062281,27-03-2022,NaN,20:60,NaN,NaN,3,Snack,scooter,NaN,No,Metropolitian
2737,0xd35e,KNPRES01DEL01,28.000000,4.700000,26.483672,80.320708,26.593672,80.430708,18-02-2022,23:25,23:30,Fog,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian
2738,0xc440,ALHRES09DEL01,26.00,4.70,0.00,0.00,0.11,0.11,12-02-2022,21:30,21:45,Sandstorms,Jam,0,Drinks,motorcycle,1.00,No,Metropolitian
2739,0xc3e7,AURGRES02DEL01,22.00,4.80,0.00,0.00,0.07,0.07,16-02-2022,18:40,18:50,Windy,Medium,0,Meal,motorcycle,1.00,No,Metropolitian
2740,0xa8e2,INDORES010DEL02,32.000000,4.600000,22.750040,75.902847,22.800040,75.952847,13-03-2022,20:15,20:25,Sunny,Jam,1,Snack,motorcycle,1.000000,No,Metropolitian
2741,0x8acd,PUNERES01DEL01,37.000000,4.600000,18.569156,73.774723,18.679156,73.884723,14-03-2022,21:60,22:15,Stormy,Jam,2,Snack,motorcycle,1.000000,No,Metropolitian
2742,0xa8ef,INDORES18DEL02,34.000000,3.500000,22.753839,75.897429,22.883838,76.027429,18-03-2022,17:35,17:45,Windy,Medium,1,Meal,scooter,0.000000,No,Metropolitian
2743,0x57cc,HYDRES010DEL02,31.000000,4.200000,17.428294,78.404423,17.448294,78.424423,15-03-2022,8:40,8:55,Windy,Low,0,Snack,motorcycle,1.000000,No,Metropolitian
2744,0xaf2e,BANGRES17DEL01,35.000000,4.600000,12.972532,77.608179,13.012532,77.648179,01-04-2022,16:15,16:25,Stormy,Medium,2,Meal,scooter,1.000000,No,NaN
2745,0x57c3,MYSRES11DEL01,24.000000,4.600000,12.323225,76.630028,12.433225,76.740028,02-03-2022,23:10,23:20,Windy,Low,0,Meal,motorcycle,0.000000,No,Urban
2746,0x257c,MYSRES18DEL02,34.000000,4.900000,12.337928,76.617889,12.387928,76.667889,07-03-2022,22:25,22:35,Cloudy,Low,2,Drinks,motorcycle,0.000000,No,Metropolitian
2747,0x63da,INDORES15DEL02,32.000000,4.700000,22.760072,75.892574,22.780072,75.912574,13-03-2022,8:20,8:35,Sandstorms,Low,2,Buffet,scooter,1.000000,No,Metropolitian
2748,0x7feb,MUMRES19DEL02,38.000000,4.800000,19.131141,72.813074,19.181141,72.863074,26-03-2022,21:20,21:35,Sunny,Jam,1,Snack,scooter,0.000000,No,Urban
2749,0x550a,HYDRES13DEL03,22.000000,4.900000,17.431477,78.400350,17.491477,78.460350,07-03-2022,23:40,23:45,Fog,Low,2,Drinks,motorcycle,0.000000,No,Urban
2750,0x5062,COIMBRES01DEL01,22.000000,4.700000,11.016298,76.972076,11.056298,77.012076,24-03-2022,14:35,14:50,Sunny,High,1,Meal,scooter,1.000000,No,Metropolitian
2751,0x88e9,SURRES18DEL02,28.000000,4.900000,21.149834,72.778666,21.169834,72.798666,03-04-2022,9:45,9:50,Windy,Low,2,Snack,scooter,0.000000,No,Metropolitian
2752,0x9e1a,RANCHIRES01DEL01,35.000000,4.500000,23.416792,85.316842,23.486792,85.386842,31-03-2022,21:20,21:35,Windy,Jam,1,Drinks,motorcycle,1.000000,No,Metropolitian
2753,0x3e68,HYDRES16DEL02,28.000000,3.500000,17.440827,78.393391,17.460827,78.413391,11-03-2022,11:55,11:60,Sunny,High,0,Snack,motorcycle,1.000000,No,Metropolitian
2754,0x81c3,RANCHIRES04DEL02,24.000000,4.500000,23.359033,85.325347,23.409033,85.375347,05-03-2022,23:20,23:25,Cloudy,Low,1,Buffet,motorcycle,1.000000,No,Metropolitian
2755,0x561e,PUNERES06DEL03,20.000000,4.500000,18.546258,73.904337,18.636258,73.994337,04-03-2022,22:30,22:40,Windy,Low,1,Drinks,scooter,1.000000,No,Urban
2756,0x3d54,HYDRES12DEL01,22.000000,4.600000,17.429585,78.392621,17.469585,78.432621,21-03-2022,16:25,16:40,Sunny,Medium,0,Snack,motorcycle,0.000000,No,Metropolitian
2757,0xa487,BANGRES11DEL02,39.000000,4.500000,12.934365,77.616155,12.984365,77.666155,13-03-2022,20:50,20:55,Sunny,Jam,0,Meal,motorcycle,0.000000,No,Metropolitian
2758,0x1bfd,INDORES20DEL02,32.000000,4.000000,22.732225,75.874765,22.752225,75.894765,30-03-2022,11:55,12:05,Cloudy,High,1,Buffet,scooter,1.000000,No,Metropolitian
2759,0x6b54,JAPRES13DEL03,37.000000,4.900000,26.846156,75.802300,26.876156,75.832300,13-03-2022,21:45,21:60,Sunny,Jam,0,Buffet,motorcycle,1.000000,No,Metropolitian
2760,0xcfa,SURRES02DEL02,NaN,NaN,21.186608,72.794136,21.236608,72.844136,30-03-2022,17:40,17:45,Cloudy,Medium,0,Meal,motorcycle,1.000000,No,Metropolitian
2761,0xd71d,LUDHRES09DEL01,36.000000,4.800000,30.885814,75.786976,30.955814,75.856976,18-02-2022,22:50,22:55,Stormy,Low,2,Buffet,scooter,0.000000,No,Metropolitian
2762,0xc77,BANGRES09DEL01,30.000000,4.400000,12.934179,77.615797,13.004179,77.685797,06-04-2022,19:10,19:15,Stormy,Jam,2,Drinks,scooter,0.000000,No,Metropolitian
2763,0xd3f6,DEHRES09DEL02,34.000000,4.700000,30.332735,78.054222,30.412735,78.134222,18-02-2022,22:15,22:20,Cloudy,Low,2,Buffet,scooter,0.000000,No,Metropolitian
2764,0x8bb0,CHENRES17DEL01,30.000000,4.200000,13.045479,80.233110,13.085479,80.273110,03-04-2022,12:20,12:35,Fog,High,1,Meal,scooter,2.000000,No,Metropolitian
2765,0xdc81,KNPRES19DEL01,30.000000,4.500000,26.490950,80.318656,26.530950,80.358656,11-02-2022,14:60,15:15,Sunny,High,1,Snack,scooter,NaN,No,Metropolitian
2766,0x9283,HYDRES06DEL01,33.000000,4.300000,17.455894,78.375467,17.565894,78.485467,16-03-2022,23:35,23:45,Cloudy,Low,0,Buffet,motorcycle,1.000000,No,Metropolitian
2767,0x4fd1,VADRES14DEL02,30.000000,4.500000,22.311603,73.165012,22.441603,73.295012,04-04-2022,21:10,21:20,Stormy,Jam,1,Snack,scooter,1.000000,No,Metropolitian
2768,0x6b79,MUMRES15DEL02,34.000000,4.700000,19.176269,72.836721,19.196269,72.856721,07-03-2022,11:10,11:15,Sandstorms,High,2,Drinks,motorcycle,0.000000,No,Urban
2769,0x903f,RANCHIRES05DEL01,35.000000,4.800000,23.355164,85.324097,23.425164,85.394097,29-03-2022,22:50,22:55,Windy,Low,1,Drinks,scooter,1.000000,No,Urban
2770,0x1f3b,SURRES07DEL02,24.000000,4.800000,21.170798,72.790489,21.300798,72.920489,27-03-2022,20:45,20:60,Fog,Jam,0,Buffet,motorcycle,2.000000,No,Metropolitian
2771,0x66ac,SURRES04DEL02,21.000000,4.200000,21.173493,72.801953,21.303493,72.931953,04-04-2022,18:50,19:05,Cloudy,Medium,1,Snack,motorcycle,1.000000,No,Metropolitian
2772,0x67f7,RANCHIRES19DEL01,29.000000,4.600000,23.333017,85.317200,23.373017,85.357200,17-03-2022,15:55,16:05,Fog,Medium,1,Meal,scooter,0.000000,No,Metropolitian
2773,0xc0bf,AGRRES13DEL01,36.000000,4.700000,-27.159795,78.042990,27.229795,78.112990,16-02-2022,21:15,21:30,Stormy,Jam,0,Snack,motorcycle,2.000000,No,Metropolitian
2774,0xaa8a,SURRES06DEL03,29.000000,4.600000,21.185047,72.808590,21.215047,72.838590,05-03-2022,20:45,20:55,Fog,Jam,1,Meal,motorcycle,1.000000,No,Metropolitian
2775,0x9d62,COIMBRES01DEL01,35.000000,4.200000,11.016298,76.972076,11.026298,76.982076,28-03-2022,11:20,11:35,Fog,High,2,Meal,scooter,1.000000,No,Metropolitian
2776,0x6e36,BANGRES11DEL03,29.000000,5.000000,12.934365,77.616155,12.964365,77.646155,11-03-2022,18:35,18:45,Windy,Medium,1,Drinks,scooter,1.000000,No,Urban
2777,0x1e19,VADRES14DEL02,26.000000,4.300000,22.311603,73.165012,22.441603,73.295012,06-04-2022,20:45,20:50,Windy,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian
2778,0xa9a6,VADRES05DEL03,26.000000,4.900000,22.310526,73.170937,22.370526,73.230937,28-03-2022,18:50,18:55,Cloudy,Medium,2,Drinks,motorcycle,1.000000,No,Metropolitian
2779,0x9ac4,PUNERES07DEL01,31.000000,4.900000,18.546947,73.900626,18.556947,73.910626,03-03-2022,8:55,9:10,Cloudy,Low,1,Meal,motorcycle,1.000000,No,Metropolitian
2780,0xe134,LUDHRES06DEL03,36.000000,4.800000,30.895204,75.822103,30.985204,75.912103,16-02-2022,18:60,19:10,Sunny,Medium,1,Buffet,motorcycle,1.000000,No,Metropolitian
2781,0xfa3,INDORES12DEL02,25.00000,4.90000,22.74806,75.89340,22.76806,75.91340,24-03-2022,8:10,8:20,Stormy,Low,2,Buffet,electric_scooter,0.00000,No,Urban
2782,0xb388,VADRES06DEL03,37.000000,4.700000,22.312790,73.170283,22.372790,73.230283,28-03-2022,19:55,20:10,Sandstorms,Jam,2,Snack,scooter,1.000000,No,Metropolitian
2783,0x1ca0,COIMBRES07DEL03,31.000000,4.400000,10.961850,76.971082,10.991850,77.001082,01-03-2022,20:55,21:10,Sandstorms,Jam,1,Snack,motorcycle,1.000000,No,Metropolitian
2784,0xd6a4,AGRRES19DEL02,36.00,4.70,0.00,0.00,0.05,0.05,17-02-2022,22:10,22:20,Stormy,Low,1,Buffet,scooter,1.00,No,Metropolitian
2785,0x4b35,SURRES05DEL01,38.000000,4.700000,21.175104,72.804342,21.215104,72.844342,24-03-2022,14:20,14:35,Sandstorms,High,1,Snack,scooter,1.000000,No,Urban
2786,0xce0,JAPRES14DEL03,NaN,NaN,26.888420,75.800689,26.948420,75.860689,07-03-2022,NaN,22:30,Sunny,Low,2,Drinks,scooter,0.000000,No,Urban
2787,0xac05,RANCHIRES13DEL02,36.000000,4.900000,23.374989,85.335486,23.394989,85.355486,17-03-2022,9:55,10:05,Cloudy,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian
2788,0xc375,ALHRES010DEL02,NaN,NaN,0.00,0.00,0.05,0.05,15-02-2022,NaN,21:15,Sandstorms,Jam,1,Meal,motorcycle,1.00,No,Metropolitian
2789,0x27fa,SURRES09DEL03,22.000000,4.800000,21.175975,72.795503,21.265975,72.885503,04-03-2022,20:40,20:55,Cloudy,Jam,2,Meal,scooter,1.000000,No,Metropolitian
2790,0x4aa6,BANGRES19DEL01,31.000000,4.800000,12.914264,77.678400,12.924264,77.688400,15-03-2022,9:10,9:20,Cloudy,Low,1,Meal,scooter,0.000000,No,Urban
2791,0x3767,BANGRES20DEL01,25.000000,4.800000,12.972161,77.596014,12.982161,77.606014,24-03-2022,8:20,8:30,Stormy,Low,2,Buffet,motorcycle,1.000000,No,Metropolitian
2792,0x9b51,MUMRES13DEL03,33.000000,4.700000,19.178321,72.834715,19.208321,72.864715,03-04-2022,22:55,23:05,Fog,Low,0,Buffet,motorcycle,1.000000,No,Metropolitian
2793,0xc7d4,AURGRES010DEL02,33.000000,4.800000,19.875337,75.316722,19.955337,75.396722,12-02-2022,20:60,21:05,Sandstorms,Jam,0,Buffet,motorcycle,0.000000,No,Semi-Urban
2794,0xdb1d,ALHRES03DEL03,20.000000,4.900000,25.451517,81.832616,25.511517,81.892616,13-02-2022,20:40,20:55,Windy,Jam,0,Drinks,motorcycle,1.000000,No,Urban
2795,0x6cf4,INDORES010DEL01,36.000000,4.100000,22.750040,75.902847,22.820040,75.972847,29-03-2022,17:40,17:45,Cloudy,Medium,2,Meal,scooter,1.000000,No,Metropolitian
2796,0x459e,SURRES01DEL01,25.000000,5.000000,21.186438,72.794115,21.256438,72.864115,23-03-2022,23:40,23:50,Windy,Low,2,Snack,scooter,1.000000,No,NaN
2797,0xbc99,RANCHIRES010DEL03,28.000000,4.600000,23.354422,85.332900,23.384422,85.362900,24-03-2022,18:15,18:25,Sandstorms,Medium,2,Snack,motorcycle,1.000000,No,Urban
2798,0xd0ee,LUDHRES14DEL02,31.000000,4.700000,30.892978,75.821847,30.942978,75.871847,15-02-2022,18:10,18:20,Fog,Medium,2,Drinks,scooter,1.000000,No,Urban
2799,0x5aaf,SURRES11DEL02,31.000000,5.000000,21.157735,72.768778,21.207735,72.818778,13-03-2022,19:50,19:55,Stormy,Jam,0,Buffet,motorcycle,1.000000,No,Urban
2800,0x374a,BANGRES20DEL03,30.000000,4.100000,12.972161,77.596014,13.032161,77.656014,07-03-2022,19:40,19:50,Stormy,Jam,0,Drinks,motorcycle,0.000000,No,Metropolitian
2801,0xd96f,BHPRES17DEL02,21.000000,4.600000,23.218998,77.373573,23.348998,77.503573,14-02-2022,17:15,17:20,Fog,Medium,0,Meal,motorcycle,0.000000,No,Metropolitian
2802,0xda69,GOARES03DEL02,20.000000,4.700000,15.574828,73.766883,15.704828,73.896883,18-02-2022,19:10,19:15,Windy,Jam,0,Meal,motorcycle,1.000000,No,Urban
2803,0x690d,INDORES010DEL02,35.000000,4.900000,22.750040,75.902847,22.770040,75.922847,19-03-2022,10:30,10:40,Sunny,Low,1,Buffet,motorcycle,0.000000,No,Metropolitian
2804,0x4212,CHENRES05DEL01,37.000000,4.700000,13.058616,80.264151,13.168616,80.374151,02-03-2022,20:20,20:35,Cloudy,Jam,1,Snack,motorcycle,2.000000,No,Urban
2805,0xb31c,VADRES08DEL03,26.00,4.30,0.00,0.00,0.03,0.03,15-03-2022,22:20,22:25,Windy,Low,0,Snack,motorcycle,0.00,No,Urban
